step,loss,lr,tok_per_s,eval_ppl,eval_kl,delta,gate_ppl
1,6.747463,5.000000e-07,5824.8,,
2,6.847474,1.000000e-06,5958.9,,
3,6.870170,1.500000e-06,6000.0,,
4,6.856604,2.000000e-06,6020.4,,
5,7.011295,2.500000e-06,6032.5,,
6,6.535509,3.000000e-06,6040.7,,
7,5.785629,3.500000e-06,6046.4,,
8,5.643435,4.000000e-06,6050.7,,
9,4.729897,4.500000e-06,6054.0,,
10,4.416543,5.000000e-06,6056.5,,
11,4.732764,5.500000e-06,6058.5,,
12,4.651106,6.000000e-06,6060.0,,
13,4.531510,6.500000e-06,6061.5,,
14,4.018245,7.000000e-06,6062.5,,
15,3.834108,7.500000e-06,6063.5,,
16,4.138385,8.000000e-06,6064.3,,
17,3.856440,8.500000e-06,6065.0,,
18,3.729654,9.000000e-06,6065.6,,
19,3.236778,9.500000e-06,6066.2,,
20,3.249323,1.000000e-05,6066.7,,
21,3.499745,1.050000e-05,6059.5,,
22,3.096569,1.100000e-05,6060.2,,
23,2.935024,1.150000e-05,6060.8,,
24,2.903522,1.200000e-05,6061.4,,
25,2.764874,1.250000e-05,6062.0,,
26,2.599040,1.300000e-05,6062.5,,
27,2.768244,1.350000e-05,6062.9,,
28,2.265148,1.400000e-05,6063.4,,
29,2.387598,1.450000e-05,6063.7,,
30,2.269247,1.500000e-05,6064.1,,
31,2.236379,1.550000e-05,6064.4,,
32,2.146798,1.600000e-05,6064.8,,
33,2.092120,1.650000e-05,6065.1,,
34,2.150648,1.700000e-05,6065.4,,
35,2.090964,1.750000e-05,6065.7,,
36,2.040818,1.800000e-05,6065.9,,
37,2.033471,1.850000e-05,6066.2,,
38,1.896410,1.900000e-05,6066.4,,
39,1.719441,1.950000e-05,6066.6,,
40,1.671640,2.000000e-05,6066.8,,
41,1.775500,2.050000e-05,6067.0,,
42,1.542274,2.100000e-05,6065.0,,
43,1.708820,2.150000e-05,6065.2,,
44,1.641932,2.200000e-05,6065.4,,
45,1.543851,2.250000e-05,6065.5,,
46,1.674201,2.300000e-05,6065.7,,
47,1.580352,2.350000e-05,6065.9,,
48,1.639421,2.400000e-05,6066.0,,
49,1.428644,2.450000e-05,6066.2,,
50,1.503608,2.500000e-05,6066.3,,
51,1.571883,2.550000e-05,6066.5,,
52,1.372790,2.600000e-05,6066.6,,
53,1.430396,2.650000e-05,6066.7,,
54,1.391745,2.700000e-05,6066.8,,
55,1.298506,2.750000e-05,6066.9,,
56,1.250957,2.800000e-05,6067.1,,
57,1.343923,2.850000e-05,6067.2,,
58,1.378878,2.900000e-05,6067.3,,
59,1.245478,2.950000e-05,6067.4,,
60,1.315637,3.000000e-05,6067.5,,
61,1.302414,3.050000e-05,6067.6,,
62,1.332815,3.100000e-05,6067.7,,
63,1.208778,3.150000e-05,6063.9,,
64,1.303332,3.200000e-05,6064.0,,
65,1.375623,3.250000e-05,6064.2,,
66,1.241959,3.300000e-05,6064.3,,
67,1.225838,3.350000e-05,6064.4,,
68,1.227678,3.400000e-05,6064.6,,
69,1.216058,3.450000e-05,6064.7,,
70,1.139509,3.500000e-05,6064.8,,
71,1.213930,3.550000e-05,6064.9,,
72,1.206523,3.600000e-05,6065.0,,
73,1.283669,3.650000e-05,6065.1,,
74,1.092559,3.700000e-05,6065.2,,
75,1.300513,3.750000e-05,6065.3,,
76,1.327399,3.800000e-05,6065.4,,
77,1.329577,3.850000e-05,6065.5,,
78,1.289858,3.900000e-05,6065.6,,
79,1.086430,3.950000e-05,6065.7,,
80,1.258564,4.000000e-05,6065.8,,
81,1.081312,4.050000e-05,6065.9,,
82,1.014084,4.100000e-05,6066.0,,
83,1.064343,4.150000e-05,6066.1,,
84,1.059629,4.200000e-05,6063.2,,
85,1.012115,4.250000e-05,6063.3,,
86,1.238851,4.300000e-05,6063.4,,
87,1.101025,4.350000e-05,6063.4,,
88,1.155722,4.400000e-05,6063.5,,
89,1.131097,4.450000e-05,6063.6,,
90,1.092630,4.500000e-05,6063.7,,
91,1.091603,4.550000e-05,6063.8,,
92,1.136968,4.600000e-05,6063.9,,
93,1.065833,4.650000e-05,6064.0,,
94,1.087962,4.700000e-05,6064.1,,
95,1.104369,4.750000e-05,6064.2,,
96,1.129926,4.800000e-05,6064.3,,
97,1.121100,4.850000e-05,6064.4,,
98,1.057409,4.900000e-05,6064.5,,
99,1.029579,4.950000e-05,6064.6,,
100,0.941450,5.000000e-05,6064.7,25.036,1.0675
101,1.039483,5.000000e-05,6031.1,,
102,1.139542,4.999997e-05,6031.5,,
103,0.995115,4.999988e-05,6031.9,,
104,1.042670,4.999972e-05,6032.3,,
105,1.021727,4.999951e-05,6030.1,,
106,1.118008,4.999923e-05,6030.5,,
107,0.916945,4.999889e-05,6030.9,,
108,1.039900,4.999849e-05,6031.3,,
109,0.972860,4.999803e-05,6031.7,,
110,1.047083,4.999751e-05,6032.1,,
111,1.070317,4.999692e-05,6032.4,,
112,0.921802,4.999628e-05,6032.8,,
113,0.939252,4.999557e-05,6033.2,,
114,1.026572,4.999480e-05,6033.5,,
115,0.972868,4.999397e-05,6033.9,,
116,1.074594,4.999308e-05,6034.2,,
117,0.972813,4.999213e-05,6034.5,,
118,1.052740,4.999111e-05,6034.8,,
119,1.044983,4.999004e-05,6035.2,,
120,1.093756,4.998890e-05,6035.5,,
121,0.976723,4.998770e-05,6035.8,,
122,1.040341,4.998644e-05,6036.1,,
123,1.074169,4.998512e-05,6036.4,,
124,1.069416,4.998373e-05,6036.7,,
125,0.941008,4.998229e-05,6037.0,,
126,1.040753,4.998078e-05,6035.0,,
127,1.063505,4.997921e-05,6035.2,,
128,1.031720,4.997758e-05,6035.5,,
129,0.977505,4.997589e-05,6035.8,,
130,1.093134,4.997414e-05,6036.1,,
131,0.970289,4.997232e-05,6036.4,,
132,0.915899,4.997045e-05,6036.7,,
133,0.977540,4.996851e-05,6036.9,,
134,1.247447,4.996651e-05,6037.2,,
135,0.926345,4.996445e-05,6037.5,,
136,0.941325,4.996233e-05,6037.7,,
137,0.929314,4.996015e-05,6038.0,,
138,0.926549,4.995791e-05,6038.2,,
139,0.972335,4.995560e-05,6038.5,,
140,0.878151,4.995323e-05,6038.7,,
141,0.956007,4.995081e-05,6039.0,,
142,0.948841,4.994832e-05,6039.2,,
143,0.918067,4.994577e-05,6039.5,,
144,1.062020,4.994315e-05,6039.7,,
145,0.946187,4.994048e-05,6039.9,,
146,0.982919,4.993775e-05,6040.2,,
147,0.878252,4.993495e-05,6038.7,,
148,0.930298,4.993209e-05,6039.0,,
149,0.911621,4.992917e-05,6039.2,,
150,0.951330,4.992619e-05,6039.4,,
151,0.969916,4.992315e-05,6039.6,,
152,0.947108,4.992005e-05,6039.9,,
153,0.950924,4.991688e-05,6040.1,,
154,0.948934,4.991366e-05,6040.3,,
155,0.908727,4.991037e-05,6040.5,,
156,0.972598,4.990702e-05,6040.7,,
157,0.856576,4.990361e-05,6040.9,,
158,0.907969,4.990014e-05,6041.1,,
159,0.901634,4.989661e-05,6041.3,,
160,0.910859,4.989302e-05,6041.5,,
161,0.867847,4.988937e-05,6041.7,,
162,0.982724,4.988565e-05,6041.9,,
163,0.908162,4.988187e-05,6042.1,,
164,0.876627,4.987804e-05,6042.3,,
165,0.841494,4.987414e-05,6042.5,,
166,1.002831,4.987018e-05,6042.7,,
167,0.930813,4.986616e-05,6042.9,,
168,0.960895,4.986207e-05,6041.5,,
169,0.979773,4.985793e-05,6041.7,,
170,0.937110,4.985372e-05,6041.9,,
171,0.876085,4.984946e-05,6042.1,,
172,1.035242,4.984513e-05,6042.2,,
173,0.996089,4.984074e-05,6042.4,,
174,0.960289,4.983629e-05,6042.6,,
175,0.824246,4.983178e-05,6042.8,,
176,1.147539,4.982721e-05,6042.9,,
177,0.794005,4.982258e-05,6043.1,,
178,0.850425,4.981789e-05,6043.3,,
179,0.987240,4.981313e-05,6043.4,,
180,0.866738,4.980832e-05,6043.6,,
181,0.882736,4.980344e-05,6043.8,,
182,0.921448,4.979850e-05,6043.9,,
183,0.936125,4.979351e-05,6044.1,,
184,0.888629,4.978845e-05,6044.2,,
185,0.821673,4.978333e-05,6044.4,,
186,0.821164,4.977815e-05,6044.6,,
187,0.925873,4.977290e-05,6044.7,,
188,0.910389,4.976760e-05,6044.9,,
189,0.839095,4.976224e-05,6043.7,,
190,0.833638,4.975681e-05,6043.8,,
191,0.898064,4.975133e-05,6044.0,,
192,0.862373,4.974578e-05,6044.1,,
193,0.847520,4.974017e-05,6044.3,,
194,0.795480,4.973451e-05,6044.4,,
195,0.828284,4.972878e-05,6044.6,,
196,0.842536,4.972299e-05,6044.7,,
197,0.820164,4.971714e-05,6044.9,,
198,0.861677,4.971123e-05,6045.0,,
199,0.845047,4.970525e-05,6045.2,,
200,0.836118,4.969922e-05,6045.3,20.422,0.8856
201,0.847986,4.969313e-05,6028.6,,
202,0.900483,4.968698e-05,6028.8,,
203,0.924904,4.968076e-05,6029.0,,
204,0.855106,4.967449e-05,6029.2,,
205,0.965182,4.966815e-05,6029.4,,
206,0.849943,4.966175e-05,6029.6,,
207,0.856824,4.965530e-05,6029.8,,
208,0.903810,4.964878e-05,6030.0,,
209,0.928498,4.964220e-05,6030.2,,
210,0.795187,4.963556e-05,6029.3,,
211,0.839388,4.962886e-05,6029.5,,
212,0.866184,4.962210e-05,6029.7,,
213,0.823538,4.961528e-05,6029.9,,
214,0.895631,4.960840e-05,6030.1,,
215,0.854678,4.960146e-05,6030.3,,
216,0.775711,4.959446e-05,6030.5,,
217,0.852013,4.958740e-05,6030.7,,
218,0.836043,4.958028e-05,6030.9,,
219,0.815509,4.957310e-05,6031.1,,
220,0.981622,4.956585e-05,6031.3,,
221,0.769741,4.955855e-05,6031.4,,
222,0.845843,4.955119e-05,6031.6,,
223,0.819951,4.954376e-05,6031.8,,
224,0.890285,4.953628e-05,6032.0,,
225,0.913520,4.952873e-05,6032.2,,
226,0.766909,4.952113e-05,6032.4,,
227,0.781392,4.951346e-05,6032.6,,
228,0.828962,4.950574e-05,6032.7,,
229,0.779401,4.949795e-05,6032.9,,
230,0.882076,4.949011e-05,6033.1,,
231,0.865715,4.948220e-05,6032.1,,
232,0.755513,4.947424e-05,6032.2,,
233,0.819578,4.946621e-05,6032.4,,
234,0.872216,4.945813e-05,6032.6,,
235,0.848215,4.944998e-05,6032.8,,
236,0.809068,4.944178e-05,6032.9,,
237,0.795975,4.943351e-05,6033.1,,
238,0.880097,4.942518e-05,6033.3,,
239,0.820551,4.941680e-05,6033.5,,
240,0.914732,4.940835e-05,6033.6,,
241,0.776072,4.939985e-05,6033.8,,
242,0.806845,4.939128e-05,6034.0,,
243,0.692726,4.938266e-05,6034.1,,
244,0.782710,4.937397e-05,6034.3,,
245,0.833199,4.936523e-05,6034.5,,
246,0.757667,4.935642e-05,6034.6,,
247,0.743706,4.934756e-05,6034.8,,
248,0.866942,4.933864e-05,6034.9,,
249,0.864039,4.932965e-05,6035.1,,
250,0.795684,4.932061e-05,6035.2,,
251,0.769750,4.931151e-05,6035.4,,
252,0.785732,4.930234e-05,6034.5,,
253,0.849656,4.929312e-05,6034.6,,
